source_dataset,row_index,symbol,name,coingecko_found,cmc_found,cryptototem_found,note
kaggle_yanmaksi,1319,gearboxprotocol,gearboxprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1321,voxiestactics,voxiestactics,False,False,False,not_found_anywhere
kaggle_yanmaksi,1327,monox,monox,False,False,False,not_found_anywhere
kaggle_yanmaksi,1336,blocto,blocto,False,False,False,not_found_anywhere
kaggle_yanmaksi,1337,divergence,divergence,False,False,False,not_found_anywhere
kaggle_yanmaksi,1341,immutablex,immutablex,False,False,False,not_found_anywhere
kaggle_yanmaksi,1342,acalanetwork,acalanetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1344,openswap,openswap,False,False,False,not_found_anywhere
kaggle_yanmaksi,1347,qredo,qredo,False,False,False,not_found_anywhere
kaggle_yanmaksi,1351,oilernetwork,oilernetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1355,feiprotocol,feiprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1360,radicle,radicle,False,False,False,not_found_anywhere
kaggle_yanmaksi,1362,sifchainfinance,sifchainfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1363,hydradx,hydradx,False,False,False,not_found_anywhere
kaggle_yanmaksi,1365,stegos,stegos,False,False,False,not_found_anywhere
kaggle_yanmaksi,1367,oasislabs,oasislabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,1368,certik,certik,False,False,False,not_found_anywhere
kaggle_yanmaksi,1371,radixdlt,radixdlt,False,False,False,not_found_anywhere
kaggle_yanmaksi,1372,injectiveprotocol,injectiveprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1379,linearfinance,linearfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1383,skalenetwork,skalenetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1384,oinfinance,oinfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1391,elixxir,elixxir,False,False,False,not_found_anywhere
kaggle_yanmaksi,1392,bandprotocol,bandprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1393,blockstack,blockstack,False,False,False,not_found_anywhere
kaggle_yanmaksi,1394,perlin,perlin,False,False,False,not_found_anywhere
kaggle_yanmaksi,1395,ultralpha,ultralpha,False,False,False,not_found_anywhere
kaggle_yanmaksi,1398,elrondnetwork,elrondnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1401,typeit,typeit,False,False,False,not_found_anywhere
kaggle_yanmaksi,1402,egopaysenger,egopaysenger,False,False,False,not_found_anywhere
kaggle_yanmaksi,1403,goracle,goracle,False,False,False,not_found_anywhere
kaggle_yanmaksi,1404,bidshop,bidshop,False,False,False,not_found_anywhere
kaggle_yanmaksi,1408,polygame,polygame,False,False,False,not_found_anywhere
kaggle_yanmaksi,1410,otterhome,otterhome,False,False,False,not_found_anywhere
kaggle_yanmaksi,1413,kaif,kaif,False,False,False,not_found_anywhere
kaggle_yanmaksi,1414,gptguru,gptguru,False,False,False,not_found_anywhere
kaggle_yanmaksi,1416,cogitoprotocol,cogitoprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1417,theqwan,theqwan,False,False,False,not_found_anywhere
kaggle_yanmaksi,1418,eldarune,eldarune,False,False,False,not_found_anywhere
kaggle_yanmaksi,1419,bwarelabs,bwarelabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,1423,bladedao,bladedao,False,False,False,not_found_anywhere
kaggle_yanmaksi,1425,theunfettered,theunfettered,False,False,False,not_found_anywhere
kaggle_yanmaksi,1429,fitburn,fitburn,False,False,False,not_found_anywhere
kaggle_yanmaksi,1437,coinzix,coinzix,False,False,False,not_found_anywhere
kaggle_yanmaksi,1438,naviern,naviern,False,False,False,not_found_anywhere
kaggle_yanmaksi,1439,bluesale,bluesale,False,False,False,not_found_anywhere
kaggle_yanmaksi,1441,hepton,hepton,False,False,False,not_found_anywhere
kaggle_yanmaksi,1442,gosleep,gosleep,False,False,False,not_found_anywhere
kaggle_yanmaksi,1445,yesports,yesports,False,False,False,not_found_anywhere
kaggle_yanmaksi,1449,moovy,moovy,False,False,False,not_found_anywhere
kaggle_yanmaksi,1450,kryptai,kryptai,False,False,False,not_found_anywhere
kaggle_yanmaksi,1453,gloryfinance,gloryfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1455,stellafantasy,stellafantasy,False,False,False,not_found_anywhere
kaggle_yanmaksi,1457,coniun,coniun,False,False,False,not_found_anywhere
kaggle_yanmaksi,1459,arttnetwork,arttnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1462,ovonftplatform,ovonftplatform,False,False,False,not_found_anywhere
kaggle_yanmaksi,1466,interactwith,interactwith,False,False,False,not_found_anywhere
kaggle_yanmaksi,1469,dangelfund,dangelfund,False,False,False,not_found_anywhere
kaggle_yanmaksi,1473,podfast,podfast,False,False,False,not_found_anywhere
kaggle_yanmaksi,1474,youropenmetaverse,youropenmetaverse,False,False,False,not_found_anywhere
kaggle_yanmaksi,1475,g4al,g4al,False,False,False,not_found_anywhere
kaggle_yanmaksi,1476,exorde,exorde,False,False,False,not_found_anywhere
kaggle_yanmaksi,1480,shelterz,shelterz,False,False,False,not_found_anywhere
kaggle_yanmaksi,1482,parmafantoken,parmafantoken,False,False,False,not_found_anywhere
kaggle_yanmaksi,1483,mantanetworkcrowdloan,mantanetworkcrowdloan,False,False,False,not_found_anywhere
kaggle_yanmaksi,1485,blackstallion,blackstallion,False,False,False,not_found_anywhere
kaggle_yanmaksi,1487,deepwaters,deepwaters,False,False,False,not_found_anywhere
kaggle_yanmaksi,1489,tatsumeeko,tatsumeeko,False,False,False,not_found_anywhere
kaggle_yanmaksi,1490,iguverse,iguverse,False,False,False,not_found_anywhere
kaggle_yanmaksi,1491,honeywood,honeywood,False,False,False,not_found_anywhere
kaggle_yanmaksi,1494,nft3,nft3,False,False,False,not_found_anywhere
kaggle_yanmaksi,1495,rewater,rewater,False,False,False,not_found_anywhere
kaggle_yanmaksi,1498,unofarm,unofarm,False,False,False,not_found_anywhere
kaggle_yanmaksi,1501,typeit,typeit,False,False,False,not_found_anywhere
kaggle_yanmaksi,1502,egopaysenger,egopaysenger,False,False,False,not_found_anywhere
kaggle_yanmaksi,1503,goracle,goracle,False,False,False,not_found_anywhere
kaggle_yanmaksi,1504,bidshop,bidshop,False,False,False,not_found_anywhere
kaggle_yanmaksi,1508,polygame,polygame,False,False,False,not_found_anywhere
kaggle_yanmaksi,1511,otterhome,otterhome,False,False,False,not_found_anywhere
kaggle_yanmaksi,1514,kaif,kaif,False,False,False,not_found_anywhere
kaggle_yanmaksi,1515,gptguru,gptguru,False,False,False,not_found_anywhere
kaggle_yanmaksi,1517,cogitoprotocol,cogitoprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1518,theqwan,theqwan,False,False,False,not_found_anywhere
kaggle_yanmaksi,1519,eldarune,eldarune,False,False,False,not_found_anywhere
kaggle_yanmaksi,1520,bwarelabs,bwarelabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,1524,cyberconnect,cyberconnect,False,False,False,not_found_anywhere
kaggle_yanmaksi,1525,bladedao,bladedao,False,False,False,not_found_anywhere
kaggle_yanmaksi,1527,theunfettered,theunfettered,False,False,False,not_found_anywhere
kaggle_yanmaksi,1531,fitburn,fitburn,False,False,False,not_found_anywhere
kaggle_yanmaksi,1540,coinzix,coinzix,False,False,False,not_found_anywhere
kaggle_yanmaksi,1542,naviern,naviern,False,False,False,not_found_anywhere
kaggle_yanmaksi,1543,bluesale,bluesale,False,False,False,not_found_anywhere
kaggle_yanmaksi,1545,hepton,hepton,False,False,False,not_found_anywhere
kaggle_yanmaksi,1546,gosleep,gosleep,False,False,False,not_found_anywhere
kaggle_yanmaksi,1549,yesports,yesports,False,False,False,not_found_anywhere
kaggle_yanmaksi,1553,moovy,moovy,False,False,False,not_found_anywhere
kaggle_yanmaksi,1554,kryptai,kryptai,False,False,False,not_found_anywhere
kaggle_yanmaksi,1557,gloryfinance,gloryfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1559,stellafantasy,stellafantasy,False,False,False,not_found_anywhere
kaggle_yanmaksi,1561,coniun,coniun,False,False,False,not_found_anywhere
kaggle_yanmaksi,1563,arttnetwork,arttnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1567,ovonftplatform,ovonftplatform,False,False,False,not_found_anywhere
kaggle_yanmaksi,1571,interactwith,interactwith,False,False,False,not_found_anywhere
kaggle_yanmaksi,1574,dangelfund,dangelfund,False,False,False,not_found_anywhere
kaggle_yanmaksi,1578,podfast,podfast,False,False,False,not_found_anywhere
kaggle_yanmaksi,1579,youropenmetaverse,youropenmetaverse,False,False,False,not_found_anywhere
kaggle_yanmaksi,1580,g4al,g4al,False,False,False,not_found_anywhere
kaggle_yanmaksi,1581,exorde,exorde,False,False,False,not_found_anywhere
kaggle_yanmaksi,1585,shelterz,shelterz,False,False,False,not_found_anywhere
kaggle_yanmaksi,1587,parmafantoken,parmafantoken,False,False,False,not_found_anywhere
kaggle_yanmaksi,1588,mantanetworkcrowdloan,mantanetworkcrowdloan,False,False,False,not_found_anywhere
kaggle_yanmaksi,1591,blackstallion,blackstallion,False,False,False,not_found_anywhere
kaggle_yanmaksi,1593,deepwaters,deepwaters,False,False,False,not_found_anywhere
kaggle_yanmaksi,1595,tatsumeeko,tatsumeeko,False,False,False,not_found_anywhere
kaggle_yanmaksi,1597,honeywood,honeywood,False,False,False,not_found_anywhere
kaggle_yanmaksi,1601,cyberconnect,cyberconnect,False,False,False,not_found_anywhere
kaggle_yanmaksi,1608,projectgalaxy,projectgalaxy,False,False,False,not_found_anywhere
kaggle_yanmaksi,1609,cowswap,cowswap,False,False,False,not_found_anywhere
kaggle_yanmaksi,1611,staderlabs,staderlabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,1615,starlyio,starlyio,False,False,False,not_found_anywhere
kaggle_yanmaksi,1616,goldfinchfinance,goldfinchfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1619,gearboxprotocol,gearboxprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1621,voxiestactics,voxiestactics,False,False,False,not_found_anywhere
kaggle_yanmaksi,1623,umee,umee,False,False,False,not_found_anywhere
kaggle_yanmaksi,1627,monox,monox,False,False,False,not_found_anywhere
kaggle_yanmaksi,1636,blocto,blocto,False,False,False,not_found_anywhere
kaggle_yanmaksi,1641,immutablex,immutablex,False,False,False,not_found_anywhere
kaggle_yanmaksi,1642,acalanetwork,acalanetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1644,openswap,openswap,False,False,False,not_found_anywhere
kaggle_yanmaksi,1646,lithium,lithium,False,False,False,not_found_anywhere
kaggle_yanmaksi,1647,qredo,qredo,False,False,False,not_found_anywhere
kaggle_yanmaksi,1651,oilernetwork,oilernetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1655,feiprotocol,feiprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1660,radicle,radicle,False,False,False,not_found_anywhere
kaggle_yanmaksi,1662,sifchainfinance,sifchainfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1663,hydradx,hydradx,False,False,False,not_found_anywhere
kaggle_yanmaksi,1665,stegos,stegos,False,False,False,not_found_anywhere
kaggle_yanmaksi,1667,oasislabs,oasislabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,1668,certik,certik,False,False,False,not_found_anywhere
kaggle_yanmaksi,1671,radixdlt,radixdlt,False,False,False,not_found_anywhere
kaggle_yanmaksi,1672,injectiveprotocol,injectiveprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1674,unilend,unilend,False,False,False,not_found_anywhere
kaggle_yanmaksi,1679,linearfinance,linearfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1683,skalenetwork,skalenetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1684,oinfinance,oinfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1691,elixxir,elixxir,False,False,False,not_found_anywhere
kaggle_yanmaksi,1692,bandprotocol,bandprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1693,blockstack,blockstack,False,False,False,not_found_anywhere
kaggle_yanmaksi,1694,perlin,perlin,False,False,False,not_found_anywhere
kaggle_yanmaksi,1695,ultralpha,ultralpha,False,False,False,not_found_anywhere
kaggle_yanmaksi,1698,elrondnetwork,elrondnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1701,typeit,typeit,False,False,False,not_found_anywhere
kaggle_yanmaksi,1702,egopaysenger,egopaysenger,False,False,False,not_found_anywhere
kaggle_yanmaksi,1703,goracle,goracle,False,False,False,not_found_anywhere
kaggle_yanmaksi,1704,bidshop,bidshop,False,False,False,not_found_anywhere
kaggle_yanmaksi,1708,polygame,polygame,False,False,False,not_found_anywhere
kaggle_yanmaksi,1710,otterhome,otterhome,False,False,False,not_found_anywhere
kaggle_yanmaksi,1713,kaif,kaif,False,False,False,not_found_anywhere
kaggle_yanmaksi,1714,gptguru,gptguru,False,False,False,not_found_anywhere
kaggle_yanmaksi,1716,cogitoprotocol,cogitoprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1717,theqwan,theqwan,False,False,False,not_found_anywhere
kaggle_yanmaksi,1718,eldarune,eldarune,False,False,False,not_found_anywhere
kaggle_yanmaksi,1719,bwarelabs,bwarelabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,1723,bladedao,bladedao,False,False,False,not_found_anywhere
kaggle_yanmaksi,1725,theunfettered,theunfettered,False,False,False,not_found_anywhere
kaggle_yanmaksi,1729,fitburn,fitburn,False,False,False,not_found_anywhere
kaggle_yanmaksi,1737,coinzix,coinzix,False,False,False,not_found_anywhere
kaggle_yanmaksi,1738,naviern,naviern,False,False,False,not_found_anywhere
kaggle_yanmaksi,1739,bluesale,bluesale,False,False,False,not_found_anywhere
kaggle_yanmaksi,1741,hepton,hepton,False,False,False,not_found_anywhere
kaggle_yanmaksi,1742,gosleep,gosleep,False,False,False,not_found_anywhere
kaggle_yanmaksi,1745,yesports,yesports,False,False,False,not_found_anywhere
kaggle_yanmaksi,1749,moovy,moovy,False,False,False,not_found_anywhere
kaggle_yanmaksi,1750,kryptai,kryptai,False,False,False,not_found_anywhere
kaggle_yanmaksi,1751,pomerium,pomerium,False,False,False,not_found_anywhere
kaggle_yanmaksi,1753,gloryfinance,gloryfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1755,stellafantasy,stellafantasy,False,False,False,not_found_anywhere
kaggle_yanmaksi,1757,coniun,coniun,False,False,False,not_found_anywhere
kaggle_yanmaksi,1759,arttnetwork,arttnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1762,ovonftplatform,ovonftplatform,False,False,False,not_found_anywhere
kaggle_yanmaksi,1766,interactwith,interactwith,False,False,False,not_found_anywhere
kaggle_yanmaksi,1769,dangelfund,dangelfund,False,False,False,not_found_anywhere
kaggle_yanmaksi,1773,podfast,podfast,False,False,False,not_found_anywhere
kaggle_yanmaksi,1774,youropenmetaverse,youropenmetaverse,False,False,False,not_found_anywhere
kaggle_yanmaksi,1775,g4al,g4al,False,False,False,not_found_anywhere
kaggle_yanmaksi,1776,exorde,exorde,False,False,False,not_found_anywhere
kaggle_yanmaksi,1780,shelterz,shelterz,False,False,False,not_found_anywhere
kaggle_yanmaksi,1782,parmafantoken,parmafantoken,False,False,False,not_found_anywhere
kaggle_yanmaksi,1783,mantanetworkcrowdloan,mantanetworkcrowdloan,False,False,False,not_found_anywhere
kaggle_yanmaksi,1785,blackstallion,blackstallion,False,False,False,not_found_anywhere
kaggle_yanmaksi,1787,deepwaters,deepwaters,False,False,False,not_found_anywhere
kaggle_yanmaksi,1789,tatsumeeko,tatsumeeko,False,False,False,not_found_anywhere
kaggle_yanmaksi,1791,honeywood,honeywood,False,False,False,not_found_anywhere
kaggle_yanmaksi,1794,nft3,nft3,False,False,False,not_found_anywhere
kaggle_yanmaksi,1795,rewater,rewater,False,False,False,not_found_anywhere
kaggle_yanmaksi,1796,calvaria,calvaria,False,False,False,not_found_anywhere
kaggle_yanmaksi,1798,unofarm,unofarm,False,False,False,not_found_anywhere
kaggle_yanmaksi,1801,typeit,typeit,False,False,False,not_found_anywhere
kaggle_yanmaksi,1802,egopaysenger,egopaysenger,False,False,False,not_found_anywhere
kaggle_yanmaksi,1803,goracle,goracle,False,False,False,not_found_anywhere
kaggle_yanmaksi,1804,bidshop,bidshop,False,False,False,not_found_anywhere
kaggle_yanmaksi,1808,polygame,polygame,False,False,False,not_found_anywhere
kaggle_yanmaksi,1811,otterhome,otterhome,False,False,False,not_found_anywhere
kaggle_yanmaksi,1814,kaif,kaif,False,False,False,not_found_anywhere
kaggle_yanmaksi,1815,gptguru,gptguru,False,False,False,not_found_anywhere
kaggle_yanmaksi,1817,cogitoprotocol,cogitoprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1818,theqwan,theqwan,False,False,False,not_found_anywhere
kaggle_yanmaksi,1819,eldarune,eldarune,False,False,False,not_found_anywhere
kaggle_yanmaksi,1820,bwarelabs,bwarelabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,1821,orbofi,orbofi,False,False,False,not_found_anywhere
kaggle_yanmaksi,1824,cyberconnect,cyberconnect,False,False,False,not_found_anywhere
kaggle_yanmaksi,1825,bladedao,bladedao,False,False,False,not_found_anywhere
kaggle_yanmaksi,1827,theunfettered,theunfettered,False,False,False,not_found_anywhere
kaggle_yanmaksi,1831,fitburn,fitburn,False,False,False,not_found_anywhere
kaggle_yanmaksi,1842,naviern,naviern,False,False,False,not_found_anywhere
kaggle_yanmaksi,1843,bluesale,bluesale,False,False,False,not_found_anywhere
kaggle_yanmaksi,1845,hepton,hepton,False,False,False,not_found_anywhere
kaggle_yanmaksi,1846,gosleep,gosleep,False,False,False,not_found_anywhere
kaggle_yanmaksi,1849,yesports,yesports,False,False,False,not_found_anywhere
kaggle_yanmaksi,1853,moovy,moovy,False,False,False,not_found_anywhere
kaggle_yanmaksi,1854,kryptai,kryptai,False,False,False,not_found_anywhere
kaggle_yanmaksi,1855,pomerium,pomerium,False,False,False,not_found_anywhere
kaggle_yanmaksi,1857,gloryfinance,gloryfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1859,stellafantasy,stellafantasy,False,False,False,not_found_anywhere
kaggle_yanmaksi,1861,coniun,coniun,False,False,False,not_found_anywhere
kaggle_yanmaksi,1863,arttnetwork,arttnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1867,ovonftplatform,ovonftplatform,False,False,False,not_found_anywhere
kaggle_yanmaksi,1871,interactwith,interactwith,False,False,False,not_found_anywhere
kaggle_yanmaksi,1874,dangelfund,dangelfund,False,False,False,not_found_anywhere
kaggle_yanmaksi,1878,podfast,podfast,False,False,False,not_found_anywhere
kaggle_yanmaksi,1879,youropenmetaverse,youropenmetaverse,False,False,False,not_found_anywhere
kaggle_yanmaksi,1880,g4al,g4al,False,False,False,not_found_anywhere
kaggle_yanmaksi,1881,exorde,exorde,False,False,False,not_found_anywhere
kaggle_yanmaksi,1885,shelterz,shelterz,False,False,False,not_found_anywhere
kaggle_yanmaksi,1887,parmafantoken,parmafantoken,False,False,False,not_found_anywhere
kaggle_yanmaksi,1888,mantanetworkcrowdloan,mantanetworkcrowdloan,False,False,False,not_found_anywhere
kaggle_yanmaksi,1891,blackstallion,blackstallion,False,False,False,not_found_anywhere
kaggle_yanmaksi,1893,deepwaters,deepwaters,False,False,False,not_found_anywhere
kaggle_yanmaksi,1895,tatsumeeko,tatsumeeko,False,False,False,not_found_anywhere
kaggle_yanmaksi,1897,honeywood,honeywood,False,False,False,not_found_anywhere
kaggle_yanmaksi,1901,cyberconnect,cyberconnect,False,False,False,not_found_anywhere
kaggle_yanmaksi,1908,projectgalaxy,projectgalaxy,False,False,False,not_found_anywhere
kaggle_yanmaksi,1909,cowswap,cowswap,False,False,False,not_found_anywhere
kaggle_yanmaksi,1911,staderlabs,staderlabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,1915,starlyio,starlyio,False,False,False,not_found_anywhere
kaggle_yanmaksi,1916,goldfinchfinance,goldfinchfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1919,gearboxprotocol,gearboxprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1921,voxiestactics,voxiestactics,False,False,False,not_found_anywhere
kaggle_yanmaksi,1927,monox,monox,False,False,False,not_found_anywhere
kaggle_yanmaksi,1936,blocto,blocto,False,False,False,not_found_anywhere
kaggle_yanmaksi,1941,immutablex,immutablex,False,False,False,not_found_anywhere
kaggle_yanmaksi,1942,acalanetwork,acalanetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1944,openswap,openswap,False,False,False,not_found_anywhere
kaggle_yanmaksi,1946,lithium,lithium,False,False,False,not_found_anywhere
kaggle_yanmaksi,1947,qredo,qredo,False,False,False,not_found_anywhere
kaggle_yanmaksi,1951,oilernetwork,oilernetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1955,feiprotocol,feiprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1960,radicle,radicle,False,False,False,not_found_anywhere
kaggle_yanmaksi,1962,sifchainfinance,sifchainfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1963,hydradx,hydradx,False,False,False,not_found_anywhere
kaggle_yanmaksi,1965,stegos,stegos,False,False,False,not_found_anywhere
kaggle_yanmaksi,1967,oasislabs,oasislabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,1968,certik,certik,False,False,False,not_found_anywhere
kaggle_yanmaksi,1971,radixdlt,radixdlt,False,False,False,not_found_anywhere
kaggle_yanmaksi,1972,injectiveprotocol,injectiveprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1974,unilend,unilend,False,False,False,not_found_anywhere
kaggle_yanmaksi,1979,linearfinance,linearfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1983,skalenetwork,skalenetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,1984,oinfinance,oinfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,1991,elixxir,elixxir,False,False,False,not_found_anywhere
kaggle_yanmaksi,1992,bandprotocol,bandprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,1993,blockstack,blockstack,False,False,False,not_found_anywhere
kaggle_yanmaksi,1994,perlin,perlin,False,False,False,not_found_anywhere
kaggle_yanmaksi,1995,ultralpha,ultralpha,False,False,False,not_found_anywhere
kaggle_yanmaksi,1998,elrondnetwork,elrondnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,2001,typeit,typeit,False,False,False,not_found_anywhere
kaggle_yanmaksi,2002,egopaysenger,egopaysenger,False,False,False,not_found_anywhere
kaggle_yanmaksi,2003,goracle,goracle,False,False,False,not_found_anywhere
kaggle_yanmaksi,2004,bidshop,bidshop,False,False,False,not_found_anywhere
kaggle_yanmaksi,2008,polygame,polygame,False,False,False,not_found_anywhere
kaggle_yanmaksi,2010,otterhome,otterhome,False,False,False,not_found_anywhere
kaggle_yanmaksi,2013,kaif,kaif,False,False,False,not_found_anywhere
kaggle_yanmaksi,2014,gptguru,gptguru,False,False,False,not_found_anywhere
kaggle_yanmaksi,2016,cogitoprotocol,cogitoprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,2017,theqwan,theqwan,False,False,False,not_found_anywhere
kaggle_yanmaksi,2018,eldarune,eldarune,False,False,False,not_found_anywhere
kaggle_yanmaksi,2019,bwarelabs,bwarelabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,2020,orbofi,orbofi,False,False,False,not_found_anywhere
kaggle_yanmaksi,2023,bladedao,bladedao,False,False,False,not_found_anywhere
kaggle_yanmaksi,2025,theunfettered,theunfettered,False,False,False,not_found_anywhere
kaggle_yanmaksi,2029,fitburn,fitburn,False,False,False,not_found_anywhere
kaggle_yanmaksi,2038,naviern,naviern,False,False,False,not_found_anywhere
kaggle_yanmaksi,2039,bluesale,bluesale,False,False,False,not_found_anywhere
kaggle_yanmaksi,2041,hepton,hepton,False,False,False,not_found_anywhere
kaggle_yanmaksi,2042,gosleep,gosleep,False,False,False,not_found_anywhere
kaggle_yanmaksi,2045,yesports,yesports,False,False,False,not_found_anywhere
kaggle_yanmaksi,2049,moovy,moovy,False,False,False,not_found_anywhere
kaggle_yanmaksi,2050,kryptai,kryptai,False,False,False,not_found_anywhere
kaggle_yanmaksi,2051,pomerium,pomerium,False,False,False,not_found_anywhere
kaggle_yanmaksi,2053,gloryfinance,gloryfinance,False,False,False,not_found_anywhere
kaggle_yanmaksi,2055,stellafantasy,stellafantasy,False,False,False,not_found_anywhere
kaggle_yanmaksi,2057,coniun,coniun,False,False,False,not_found_anywhere
kaggle_yanmaksi,2059,arttnetwork,arttnetwork,False,False,False,not_found_anywhere
kaggle_yanmaksi,2062,ovonftplatform,ovonftplatform,False,False,False,not_found_anywhere
kaggle_yanmaksi,2066,interactwith,interactwith,False,False,False,not_found_anywhere
kaggle_yanmaksi,2069,dangelfund,dangelfund,False,False,False,not_found_anywhere
kaggle_yanmaksi,2073,podfast,podfast,False,False,False,not_found_anywhere
kaggle_yanmaksi,2074,youropenmetaverse,youropenmetaverse,False,False,False,not_found_anywhere
kaggle_yanmaksi,2075,g4al,g4al,False,False,False,not_found_anywhere
kaggle_yanmaksi,2076,exorde,exorde,False,False,False,not_found_anywhere
kaggle_yanmaksi,2080,shelterz,shelterz,False,False,False,not_found_anywhere
kaggle_yanmaksi,2082,parmafantoken,parmafantoken,False,False,False,not_found_anywhere
kaggle_yanmaksi,2083,mantanetworkcrowdloan,mantanetworkcrowdloan,False,False,False,not_found_anywhere
kaggle_yanmaksi,2085,blackstallion,blackstallion,False,False,False,not_found_anywhere
kaggle_yanmaksi,2087,deepwaters,deepwaters,False,False,False,not_found_anywhere
kaggle_yanmaksi,2089,tatsumeeko,tatsumeeko,False,False,False,not_found_anywhere
kaggle_yanmaksi,2091,honeywood,honeywood,False,False,False,not_found_anywhere
kaggle_yanmaksi,2094,nft3,nft3,False,False,False,not_found_anywhere
kaggle_yanmaksi,2095,rewater,rewater,False,False,False,not_found_anywhere
kaggle_yanmaksi,2096,calvaria,calvaria,False,False,False,not_found_anywhere
kaggle_yanmaksi,2098,unofarm,unofarm,False,False,False,not_found_anywhere
kaggle_yanmaksi,2101,typeit,typeit,False,False,False,not_found_anywhere
kaggle_yanmaksi,2102,egopaysenger,egopaysenger,False,False,False,not_found_anywhere
kaggle_yanmaksi,2103,goracle,goracle,False,False,False,not_found_anywhere
kaggle_yanmaksi,2104,bidshop,bidshop,False,False,False,not_found_anywhere
kaggle_yanmaksi,2108,polygame,polygame,False,False,False,not_found_anywhere
kaggle_yanmaksi,2111,otterhome,otterhome,False,False,False,not_found_anywhere
kaggle_yanmaksi,2114,kaif,kaif,False,False,False,not_found_anywhere
kaggle_yanmaksi,2115,gptguru,gptguru,False,False,False,not_found_anywhere
kaggle_yanmaksi,2117,cogitoprotocol,cogitoprotocol,False,False,False,not_found_anywhere
kaggle_yanmaksi,2118,theqwan,theqwan,False,False,False,not_found_anywhere
kaggle_yanmaksi,2119,eldarune,eldarune,False,False,False,not_found_anywhere
kaggle_yanmaksi,2120,bwarelabs,bwarelabs,False,False,False,not_found_anywhere
kaggle_yanmaksi,2124,cyberconnect,cyberconnect,False,False,False,not_found_anywhere
kaggle_yanmaksi,2125,bladedao,bladedao,False,False,False,not_found_anywhere
kaggle_yanmaksi,2127,theunfettered,theunfettered,False,False,False,not_found_anywhere
kaggle_yanmaksi,2131,fitburn,fitburn,False,False,False,not_found_anywhere
kaggle_yanmaksi,2142,naviern,naviern,False,False,False,not_found_anywhere
