web adress,name,ticker,ico success,industry,platform,ieo,mininvest,country,kyc,wlist,regulkyc,regtax,restusa,restchina,tokens f sale,accepting,eth,btc,fiat,ltc,dash,xrp,zec,neo,eos,other,protocol type,distributed in ico,softcap,hardcap,amount raised,circsupply,price mkt,price pre ico,price ico,regulkyc dates,pre ico starts,pre ico ends,total days,ico starts,ico ends,total days.1,artificial intelligence,art,banking,big data,business services,charity,communication,cryptocurrency,education,electronics,energy,enterntainment,health,infrastructre,internet,investment,legal,manufacturing,media,platform.1,real estate,retail,smart contract,software,sports,tourism,virtual reality,other.1,name_std,symbol_std,softcap_usd,hardcap_usd,amount raised_usd,ico_successful,regulkyc dates_parsed
/ico/new-era-energy,Carbon Grid Protocol,CGRID,1,8,6.0,0,1.0,1,1.0,1.0,1.0,0.0,1,1,300000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3,250000.0,7000000.0,6000000.0,0.0,0.00162357,,,2017-08-01 00:00:00,,,0,2018-08-31,2018-10-02,32.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carbongridprotocol,CGRID,250000.0,7000000.0,6000000.0,1,2017-08-01
/ico/reserve,Reserve,RSR,0,8,,0,0.0,3,,,1.0,1.0,0,0,4000000000.0,HT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4,,3000000.0,0.0,6847804000.0,0.00159612,,0.0011,2013-03-18 00:00:00,,,0,2019-05-22,2019-05-22,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reserve,RSR,,3000000.0,0.0,0,2013-03-18
/ico/vantum,Vantum,VNT,0,0,6.0,0,0.0,0,0.0,0.0,,,0,0,13125000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.625,,2460000.0,0.0,0.0,0.0015944,1 ETH = 800 VNT,0.4922,,2018-07-24,2018-08-29,36,2018-09-01,2018-10-30,59.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vantum,VNT,,2460000.0,0.0,0,
/ico/webcoin,Webcoin,WEB,1,5,6.0,0,1.0,0,1.0,0.0,,,0,0,25000000.0,"BTC, ETH, DASH, DOGE, LTC, XMR, WAVES, ZEC, ETC",1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.36,289152.0,110103728.69,357650.0,44354905.0,0.00156389,"1 ETH = 2,200 WEB",0.6667,,2018-04-10,2018-04-30,20,2018-05-01,2018-05-31,30.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,webcoin,WEB,289152.0,110103728.69,357650.0,1,
/ico/bithub,BitHub,BHT,0,20,6.0,0,0.0,3,0.0,0.0,1.0,1.0,1,1,150000000.0,"ETH, BTC, LTC, BHT",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.5,,,0.0,0.0,0.00155042,5 BHT = 1 USD,1.0,2013-03-18 00:00:00,2018-01-10,2018-02-10,31,2018-02-10,2018-03-10,28.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bithub,BHT,,,0.0,0,2013-03-18
/ico/plannerscape,PlannerScape,PLAN,0,20,6.0,1,0.0,7,,,1.0,0.0,0,0,644000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.46,,4800000.0,39563.0,0.0,0.00154954,,,2018-11-01 00:00:00,,,0,2019-03-15,2019-06-12,89.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plannerscape,PLAN,,4800000.0,39563.0,0,2018-11-01
/ico/coupon-chain,Coupon Chain,CCT,1,5,6.0,0,0.0,7,1.0,0.0,0.0,0.0,1,1,300000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3,4000000.0,24000000.0,2000000.0,5924060.0,0.00154954,,0.09,2018-11-01 00:00:00,,,0,2018-08-01,2019-03-31,242.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,couponchain,CCT,4000000.0,24000000.0,2000000.0,1,2018-11-01
/ico/hedger,Hedger,HDR,0,3,6.0,0,1.0,5,,,1.0,1.0,0,0,10000000000.0,"BTC, ETH, LTC, BCH",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.7,25000000.0,50000000.0,0.0,0.0,0.00154954,,0.05,2018-02-02 00:00:00,,,0,2018-06-01,2018-08-31,91.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hedger,HDR,25000000.0,50000000.0,0.0,0,2018-02-02
/ico/brickchain,Brickchain,BSC,0,22,6.0,0,0.0,2,0.0,0.0,1.0,1.0,0,0,8000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8,,4118592947.6,0.0,0.0,0.00154954,,0.8374,0,2018-11-30,2018-12-13,13,2019-02-27,2019-03-10,11.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,brickchain,BSC,,4118592947.6,0.0,0,1970-01-01
/ico/rankingball,RankingBall,RBG,0,12,6.0,0,1.0,1,1.0,0.0,1.0,0.0,0,0,2000000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.2,3000000.0,30000000.0,0.0,0.0,0.00154954,"1 ETH = 50,000 RBG",0.009,2017-08-01 00:00:00,2018-03-26,2018-05-18,53,2018-06-11,2018-07-01,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rankingball,RBG,3000000.0,30000000.0,0.0,0,2017-08-01
/ico/plancoin,Plancoin,PLAN,1,8,0.0,0,0.0,1,1.0,1.0,1.0,0.0,0,0,6100000.0,BTC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.17,,,1700000.0,0.0,0.00154954,,0.6,2017-08-01 00:00:00,2018-01-18,2018-01-23,5,2018-01-24,2018-02-23,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plancoin,PLAN,,,1700000.0,1,2017-08-01
/ico/boons,Boons,BSC Token,0,20,6.0,0,0.0,0,1.0,1.0,,,0,0,25900000.0,"BTC, ETH, BCH, LTC",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.7,,27000000.0,0.0,0.0,0.00154954,,1.65,,,,0,2018-10-01,2018-11-21,51.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boons,BSC,,27000000.0,0.0,0,
/ico/secure-donation-token,Secure Donation Token,XSD,0,6,6.0,0,1.0,0,0.0,1.0,,,0,0,264000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.48,240960.0,31682702.78,0.0,23519482.0,0.00154954,,0.1266,,2018-03-15,2018-04-30,46,2018-05-01,2018-07-31,91.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,securedonationtoken,XSD,240960.0,31682702.78,0.0,0,
/ico/blockcash,BLOCKCASH,BSC Token,0,8,0.0,0,0.0,0,0.0,0.0,,,0,0,7000000.0,BTC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.25,,,0.0,0.0,0.00154954,,1.2189,,,,0,2018-02-06,2018-03-05,27.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,blockcash,BSC,,,0.0,0,
/ico/bitwin-2-0,Bitwin 2.0,BWT,0,28,6.0,0,1.0,11,1.0,1.0,1.0,0.0,1,1,247500000.0,"BTC, ETH, LTC",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.45,1320000.0,18500000.0,0.0,0.0,0.00154713,,0.098,2018-11-15 00:00:00,2019-01-15,2019-04-15,90,2019-04-18,2019-06-22,65.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bitwin20,BWT,1320000.0,18500000.0,0.0,0,2018-11-15
/ico/bittwatt,Bittwatt,BWT,1,5,6.0,0,1.0,1,1.0,1.0,1.0,0.0,0,0,254000000.0,"BTC, ETH, COSS",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.75,25300000.0,30400000.0,20000000.0,0.0,0.00154713,,0.1759,2017-08-01 00:00:00,,,0,2018-04-01,2018-06-08,68.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,bittwatt,BWT,25300000.0,30400000.0,20000000.0,1,2017-08-01
/ico/blockwei,Blockwei,BWT,0,0,6.0,0,1.0,0,,,,,0,0,700000000.0,,,,,,,,,,,,6.0,,240960.0,12673081.11,0.0,0.0,0.00154713,,,,,,0,2018-11-05,2019-02-05,92.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blockwei,BWT,240960.0,12673081.11,0.0,0,
/ico/surety-ai,SURETY.AI,SURE,0,23,6.0,0,0.0,1,1.0,1.0,1.0,0.0,0,0,200000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.2,5000000.0,16200000.0,0.0,0.0,0.00150244,,0.0507,2017-08-01 00:00:00,,,0,2018-05-01,2018-07-31,91.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,suretyai,SURE,5000000.0,16200000.0,0.0,0,2017-08-01
/ico/sapien,Sapien,SPN,1,20,6.0,0,0.0,3,,,1.0,1.0,0,0,215000000.0,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.45,50000000.0,190096216.67,10501153.0,342971883.0,0.00150077,"1 ETH = 6,000 SPN",0.1417,2013-03-18 00:00:00,2018-01-31,2018-02-15,15,2018-03-03,2018-04-03,31.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sapien,SPN,50000000.0,190096216.67,10501153.0,1,2013-03-18
/ico/selfkey,SelfKey,KEY Token,1,5,6.0,0,,9,,,0.0,0.0,0,0,6000000000.0,,,,,,,,,,,,6.0,0.33,2500000.0,21780000.0,21780000.0,5976799980.0,0.00148507,,0.015,2018-02-28 00:00:00,2017-12-15,2017-12-24,9,2018-01-14,2018-01-14,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,selfkey,KEY,2500000.0,21780000.0,21780000.0,1,2018-02-28
/ico/faceter,Faceter,FACE,1,1,6.0,0,0.0,0,1.0,1.0,,,0,0,408000000.0,"ETH, BTC, LTC, XRP, DASH, XEM, XMR, BCH",1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.408,5000000.0,225441439.89,28610353.0,532000000.0,0.00145686,,0.0279,,2018-02-05,2018-02-05,0,2018-02-15,2018-03-30,43.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faceter,FACE,5000000.0,225441439.89,28610353.0,1,
/ico/sint,Sint,SIN,1,8,6.0,0,0.0,0,1.0,0.0,,,1,1,8200000000.0,"ETH, Fiat",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.82,1000000.0,12000000.0,2797000.0,466290377.0,0.00144546,,,,,,0,2018-05-01,2018-05-21,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sint,SIN,1000000.0,12000000.0,2797000.0,1,
/ico/benepit,Benepit,BNP,0,8,6.0,0,,0,1.0,0.0,,,0,0,10000000.0,,,,,,,,,,,,6.0,0.3,,,0.0,0.0,0.00144268,,,,,,0,2018-10-23,2018-12-08,46.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benepit,BNP,,,0.0,0,
/ico/dobetacceptbet,doBETacceptBET,DCA,1,15,6.0,0,0.0,0,0.0,0.0,,,0,0,20000000.0,"BTC, ETH",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1,,,150000.0,0.0,0.0014284,,0.01,,,,0,2018-01-22,2018-07-01,160.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobetacceptbet,DCA,,,150000.0,1,
/ico/horyou,Horyou,HYT,0,20,6.0,0,0.0,5,1.0,1.0,1.0,1.0,1,1,3600000000.0,"ETH, BTC, ADA, EUR, CHF",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.2,,119003040.0,0.0,0.0,0.00141994,,0.0348,2018-02-02 00:00:00,,,0,2018-06-21,2018-11-18,150.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,horyou,HYT,,119003040.0,0.0,0,2018-02-02
/ico/mcoin,mCoin,MCN,0,8,0.0,0,1.0,2,1.0,0.0,1.0,1.0,1,1,800000000.0," ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,5000000.0,23600000.0,0.0,0.0,0.00139458,1 MCN = 0.0000145 ETH,0.05,0,,,0,2018-04-16,2018-07-07,82.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mcoin,MCN,5000000.0,23600000.0,0.0,0,1970-01-01
/ico/rate-ico,Rate ICO,STR Token,0,20,6.0,0,,0,,,,,0,0,40000000.0,,,,,,,,,,,,6.0,0.67,,,0.0,0.0,0.00139458,,2.1162,,,,0,2018-01-01,2018-01-31,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rateico,STR,,,0.0,0,
/ico/saturn-black-project,Saturn Black Project,XSAT,1,5,6.0,0,0.0,0,1.0,0.0,,,1,0,750000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.75,,97500000.0,3000000.0,0.0,0.00139458,,0.13,,2018-11-17,2019-02-06,81,2019-02-07,2019-03-06,27.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saturnblackproject,XSAT,,97500000.0,3000000.0,1,
/ico/streamity,Streamity,STM,1,20,6.0,0,1.0,1,0.0,1.0,1.0,0.0,0,0,110200000.0,"BTC, ETH, ETC, LTC, Fiat",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.7,500000.0,20000000.0,4200000.0,41326752.0,0.00138413,,0.2,2017-08-01 00:00:00,,,0,2018-06-25,2018-08-06,42.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,streamity,STM,500000.0,20000000.0,4200000.0,1,2017-08-01
/ico/ethearnal,Ethearnal,ERT Token,1,15,6.0,0,,7,0.0,1.0,0.0,0.0,0,0,,,,,,,,,,,,,6.0,0.75,,30000000.0,218482.0,0.0,0.00137057,,0.387,2018-11-01 00:00:00,,,0,2018-02-28,2018-04-01,32.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ethearnal,ERT,,30000000.0,218482.0,1,2018-11-01
/ico/the-veris-foundation,The Veris Foundation,VRS Token,0,13,5.0,0,1.0,3,1.0,1.0,1.0,1.0,0,0,30000000.0,"ETH, NEO",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.6,2576000.0,33396000.0,0.0,31824266.0,0.00135042,100 VRS = 1 NEO,0.2364,2013-03-18 00:00:00,2018-03-19,2018-05-08,50,2018-06-11,2018-09-30,111.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,theverisfoundation,VRS,2576000.0,33396000.0,0.0,0,2013-03-18
/ico/percival,Percival,XPV,1,11,6.0,1,1.0,7,,,1.0,0.0,0,0,6200000000.0," ETH, BTC, NEO",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.45,35000000.0,72000000.0,35000000.0,0.0,0.0013419,1 XPV = 0.00007 ETH,0.0067,2018-11-01 00:00:00,,,0,2019-03-05,2019-03-26,21.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,percival,XPV,35000000.0,72000000.0,35000000.0,1,2018-11-01
/ico/privelege-coin,Privelege Coin,XPV,0,21,6.0,0,1.0,3,1.0,0.0,1.0,1.0,0,0,2000000000.0,"ETH, USD",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,0.0,0.0,0.0013419,,0.25,2013-03-18 00:00:00,,,0,2018-02-15,2018-04-10,54.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,privelegecoin,XPV,,,0.0,0,2013-03-18
/ico/axnet,AXNET,AXN,0,16,6.0,0,0.0,4,1.0,0.0,1.0,0.0,1,1,100000000.0,"ETH, BTC, LTC, BCH, ZEC, XMR",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.1,3000000.0,200000000.0,0.0,299986198.0,0.001308,,0.1182,2017-11-27 00:00:00,,,0,2018-08-01,2018-09-30,60.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,axnet,AXN,3000000.0,200000000.0,0.0,0,2017-11-27
/ico/fortknoxster,FortKnoxster,FKX,1,20,6.0,0,0.0,14,0.0,0.0,1.0,0.0,1,0,,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,15000000.0,15000000.0,111451960.0,0.00130023,,0.1916,2018-01-01 00:00:00,2018-02-05,2018-02-18,13,2018-02-19,2018-03-18,27.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fortknoxster,FKX,,15000000.0,15000000.0,1,2018-01-01
/ico/swace,Swace,SWACE,0,25,6.0,1,1.0,0,1.0,0.0,,,0,0,135000000.0,"ETH, BTC, USD, EUR",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.05,500000.0,2468860.0,0.0,0.0,0.00129893,,0.02,,2018-07-01,2018-10-01,92,2019-07-15,2019-07-26,11.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,swace,SWACE,500000.0,2468860.0,0.0,0,
/ico/bountie,Bountie,BNTE,1,12,6.0,0,1.0,1,1.0,1.0,1.0,0.0,1,0,200000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.65,963840.0,126730811.11,1600000.0,0.0,0.00129169,1 BNTE = 0.0294 USD,0.0314,2017-08-01 00:00:00,2018-09-23,2018-10-27,34,2018-10-27,2018-11-07,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bountie,BNTE,963840.0,126730811.11,1600000.0,1,2017-08-01
/ico/publish,PUBLISH,NEWS,0,19,6.0,1,0.0,0,,,,,0,0,3000000000.0,"PROB, USDT, BTC, ETH, EOS",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.6,2500000.0,12000000.0,0.0,0.0,0.00127882,,0.01,,,,0,2019-03-26,2019-03-30,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,publish,NEWS,2500000.0,12000000.0,0.0,0,
/ico/kind-ads-system,Kind Ads System,KIND,1,5,6.0,0,0.0,0,0.0,1.0,,,0,0,,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,20000000.0,34468096.0,0.00127499,,0.328,,,,0,2018-01-10,2018-01-31,21.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kindadssystem,KIND,,,20000000.0,1,
/ico/webercoin,Webercoin,WBC,0,19,6.0,0,1.0,0,1.0,1.0,,,1,1,50000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,200000.0,20000000.0,0.0,0.0,0.00126907,,0.5,,2018-03-10,2018-04-10,31,2018-07-28,2018-08-28,31.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,webercoin,WBC,200000.0,20000000.0,0.0,0,
/ico/wall-street-coin,Wall Street Coin,WSC,0,5,6.0,0,1.0,15,0.0,0.0,1.0,1.0,1,1,70000000.0,"BTC, ETH, LTC",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.75,1000000.0,42000000.0,87740.0,0.0,0.00126277,1 WSC = 0.5 USD,0.9,2015-10-04 00:00:00,2018-03-28,2018-04-25,28,2018-04-25,2018-06-20,56.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,wallstreetcoin,WSC,1000000.0,42000000.0,87740.0,0,2015-10-04
/ico/fidelium,Fidelium,FID,1,16,6.0,0,0.0,3,0.0,0.0,1.0,1.0,1,0,,"ETH, BTC, LTC, Dash",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3,10000000.0,47000000.0,10000000.0,0.0,0.00123963,,0.36,2013-03-18 00:00:00,2018-01-12,2018-02-26,45,2018-02-26,2018-03-26,28.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fidelium,FID,10000000.0,47000000.0,10000000.0,1,2013-03-18
/ico/vodi-x,Vodi X,VDX,1,20,6.0,1,0.0,11,,,1.0,0.0,0,0,450000000.0,BTC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.45,1000000.0,4500000.0,1477031.0,431383483.0,0.00123924,,0.01,2018-11-15 00:00:00,,,0,2019-05-21,2019-05-22,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vodix,VDX,1000000.0,4500000.0,1477031.0,1,2018-11-15
/ico/hara,HARA,HART,1,4,6.0,0,1.0,1,1.0,0.0,1.0,0.0,1,1,360000000.0," ETH, BTC, TEN",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3,5000000.0,17000000.0,17000000.0,0.0,0.00122414,,0.0153,2017-08-01 00:00:00,2018-10-23,2018-11-13,21,2019-01-21,2019-01-30,9.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hara,HART,5000000.0,17000000.0,17000000.0,1,2017-08-01
/ico/vidy,Vidy,VIDY,0,19,6.0,0,0.0,1,1.0,1.0,1.0,0.0,1,1,5200000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.52,7228800.0,380192433.33,0.0,0.0,0.00122002,,0.005,2017-08-01 00:00:00,,,0,2018-08-31,2018-12-31,122.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vidy,VIDY,7228800.0,380192433.33,0.0,0,2017-08-01
/ico/tos,TOS,TOS,0,15,6.0,0,1.0,1,1.0,0.0,1.0,0.0,1,1,500000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,4819200.0,190096216.67,0.0,727050000.0,0.00121333,,0.1445,2017-08-01 00:00:00,,,0,2018-05-08,2018-05-18,10.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tos,TOS,4819200.0,190096216.67,0.0,0,2017-08-01
/ico/qiibee,qiibee,QBX,1,5,6.0,0,0.0,5,1.0,1.0,1.0,1.0,1,0,673400000.0,"BTC, LTC, BCH, DASH, XRP, ETH, ETC, USD, CHF, EUR",1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.51,3000000.0,11250000.0,8460000.0,419068023.0,0.0012051,,0.0205,2018-02-02 00:00:00,,,0,2018-09-24,2018-10-24,30.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qiibee,QBX,3000000.0,11250000.0,8460000.0,1,2018-02-02
/ico/amon,Amon,AMN,1,1,6.0,0,0.0,4,1.0,1.0,1.0,0.0,1,1,500000000.0,"BTC, ETH",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,3000000.0,25000000.0,1332600.0,611830893.0,0.00120159,,0.05,2017-11-27 00:00:00,2018-03-01,2018-03-02,1,2018-03-04,2018-04-04,31.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amon,AMN,3000000.0,25000000.0,1332600.0,1,2017-11-27
